brand,model,year,mileage,fuel_type,transmission,engine_size,horsepower,price
Tata,Tiago,2017,28510,Diesel,Automatic,3.0,339,732000
Audi,Q5,2014,22644,Petrol,Manual,2.3,267,5890000
Honda,Accord,2021,144379,Petrol,Automatic,2.8,221,428000
Honda,City,2024,13055,Diesel,Manual,3.5,185,1615000
Hyundai,Verna,2013,119762,Petrol,Automatic,2.3,86,300000
Mercedes,GLC,2019,130355,Petrol,Automatic,3.0,166,4161000
Toyota,Corolla,2012,69402,Petrol,Automatic,1.7,410,524000
Tata,Safari,2021,145064,CNG,Automatic,2.2,121,300000
Maruti,Baleno,2011,62044,Diesel,Automatic,2.1,141,300000
Mahindra,Thar,2023,122293,Diesel,Manual,2.2,101,399000
Toyota,Innova,2019,46855,CNG,Automatic,2.0,413,977000
Mercedes,E-Class,2018,111140,CNG,Manual,1.9,375,3841000
Mahindra,Scorpio,2018,52756,Petrol,Automatic,1.5,328,882000
Ford,Endeavour,2012,108980,Petrol,Automatic,2.6,171,300000
Hyundai,Verna,2024,99609,Diesel,Automatic,3.0,232,559000
Mahindra,Scorpio,2015,41566,Petrol,Automatic,2.6,108,826000
Mahindra,Scorpio,2024,55206,Diesel,Manual,3.7,331,890000
BMW,X1,2013,145360,Petrol,Manual,3.1,251,1725000
Audi,Q3,2022,136745,Diesel,Automatic,3.8,421,4336000
Maruti,Dzire,2020,124362,CNG,Manual,1.4,184,300000
Tata,Nexon,2021,16820,Petrol,Manual,1.5,97,908000
Toyota,Swift,2011,19711,Electric,Manual,2.8,84,1010000
Toyota,Camry,2021,120716,Diesel,Manual,1.3,232,418000
Audi,A6,2011,140672,Petrol,Automatic,2.1,297,1878000
Maruti,Baleno,2013,100450,Petrol,Manual,3.5,286,300000
Tata,Nexon,2016,148997,Petrol,Automatic,2.7,102,300000
Audi,A4,2021,56221,Petrol,Automatic,1.9,189,9761000
Hyundai,Verna,2013,120285,Petrol,Manual,2.1,110,300000
Hyundai,Verna,2012,22699,Petrol,Automatic,2.9,368,564000
BMW,5 Series,2018,81979,CNG,Automatic,2.6,188,5155000
Maruti,Ertiga,2024,147522,Diesel,Manual,3.7,324,300000
Toyota,Innova,2019,116885,Petrol,Automatic,3.2,269,633000
Maruti,Ertiga,2011,25065,CNG,Automatic,4.0,329,300000
Toyota,Civic,2023,73908,Diesel,Manual,1.5,101,911000
Tata,Nexon,2013,106554,Petrol,Manual,3.5,286,300000
Honda,CR-V,2013,98747,Petrol,Automatic,2.1,221,355000
BMW,3 Series,2024,51230,Diesel,Manual,2.0,313,9348000
Mercedes,GLC,2022,81880,Petrol,Automatic,3.7,325,8040000
Ford,Endeavour,2024,46509,CNG,Automatic,3.2,187,831000
Maruti,Ertiga,2017,64235,Petrol,Automatic,2.0,257,395000
Honda,Swift,2021,107540,Diesel,Automatic,3.7,110,613000
Ford,EcoSport,2022,134798,CNG,Automatic,1.5,417,344000
BMW,5 Series,2016,34940,Petrol,Manual,3.0,302,6532000
Honda,City,2019,75285,Diesel,Manual,1.9,279,704000
Audi,Q3,2019,67520,Diesel,Automatic,2.7,386,7169000
Mercedes,E-Class,2012,144405,Petrol,Automatic,1.5,290,2454000
Mercedes,S-Class,2014,46244,Petrol,Manual,2.8,282,6279000
BMW,X5,2017,86614,CNG,Automatic,2.1,328,4577000
Hyundai,Venue,2010,104482,Diesel,Manual,3.2,390,300000
BMW,X1,2023,62236,Petrol,Automatic,1.3,326,10812000
Audi,Q3,2024,119681,Petrol,Automatic,1.0,439,4969000
Mahindra,XUV700,2013,105057,Petrol,Automatic,1.7,132,314000
Ford,EcoSport,2020,40412,Petrol,Automatic,1.4,133,821000
Maruti,Dzire,2011,120065,Diesel,Manual,1.9,128,300000
BMW,3 Series,2017,122350,Petrol,Manual,1.4,440,3367000
Toyota,Innova,2024,31584,Diesel,Automatic,1.0,271,1449000
Tata,Harrier,2011,15362,Petrol,Manual,3.5,381,470000
Toyota,Civic,2022,119211,Diesel,Manual,1.5,430,547000
Mahindra,Thar,2017,51291,Petrol,Automatic,2.1,208,670000
Tata,Nexon,2022,23621,Diesel,Manual,3.9,158,853000
Ford,Endeavour,2024,65398,Diesel,Automatic,3.3,161,724000
Mercedes,S-Class,2024,77170,Diesel,Manual,3.9,196,6825000
Ford,Figo,2015,52889,Diesel,Manual,3.8,128,424000
Hyundai,i20,2021,85379,CNG,Manual,1.9,353,371000
Mahindra,Scorpio,2010,140364,Petrol,Automatic,4.0,145,300000
Mahindra,XUV700,2022,90636,Petrol,Automatic,1.4,210,625000
Ford,EcoSport,2016,59607,CNG,Manual,3.5,116,413000
Audi,A6,2018,18070,Diesel,Manual,3.4,309,7719000
Tata,Nexon,2010,107047,Diesel,Automatic,2.8,347,300000
BMW,X1,2010,54845,Petrol,Automatic,1.2,247,3775000
Maruti,Brezza,2013,62452,Petrol,Manual,3.4,316,300000
Tata,Nexon,2015,30927,Petrol,Automatic,3.7,116,564000
Mercedes,S-Class,2014,97073,Electric,Automatic,2.7,444,6915000
Ford,Endeavour,2024,89324,Diesel,Manual,1.8,180,522000
Maruti,Dzire,2021,100381,Petrol,Automatic,1.4,246,320000
Tata,Safari,2018,101291,Diesel,Manual,1.4,390,322000
Mercedes,GLC,2020,16259,Petrol,Automatic,2.3,284,13326000
Ford,EcoSport,2010,146774,Diesel,Automatic,1.3,371,300000
BMW,3 Series,2017,44142,CNG,Automatic,1.7,301,7781000
Mahindra,Scorpio,2022,89544,Petrol,Automatic,2.6,411,773000
Hyundai,i20,2011,37967,Diesel,Automatic,2.0,222,488000
Mercedes,E-Class,2019,37821,CNG,Automatic,2.5,358,8137000
Honda,City,2015,13830,Petrol,Automatic,2.9,150,997000
Audi,A4,2010,144137,Diesel,Manual,1.6,241,1413000
Honda,City,2023,14522,Diesel,Automatic,3.1,251,1532000
Mercedes,GLC,2022,27441,Petrol,Manual,2.1,187,11513000
Maruti,Baleno,2018,56025,Petrol,Automatic,1.9,287,418000
Maruti,Baleno,2010,127862,Petrol,Automatic,3.4,349,300000
Tata,Tiago,2014,137153,Petrol,Automatic,2.0,228,300000
Hyundai,i20,2019,87173,Petrol,Manual,2.0,350,504000
Mahindra,XUV700,2016,128992,Petrol,Manual,3.3,370,300000
Honda,Swift,2015,112555,Diesel,Manual,2.1,148,347000
Maruti,Ertiga,2013,19879,Diesel,Automatic,2.0,350,461000
Maruti,Dzire,2020,122529,Petrol,Automatic,1.8,95,300000
Tata,Tiago,2020,127219,Diesel,Manual,1.5,338,300000
Hyundai,Creta,2021,144116,Diesel,Manual,1.7,399,300000
Honda,Civic,2024,127272,Petrol,Manual,1.3,217,509000
Toyota,Innova,2021,69919,CNG,Automatic,3.1,410,895000
Tata,Harrier,2021,54588,Diesel,Manual,3.5,375,568000
Ford,Figo,2024,70262,Diesel,Automatic,1.9,392,772000
Honda,CR-V,2013,129006,Petrol,Automatic,3.4,395,335000
BMW,5 Series,2020,77501,Diesel,Manual,2.7,131,6559000
Hyundai,i20,2023,33528,Diesel,Automatic,2.2,93,1063000
Toyota,Fortuner,2011,126775,Petrol,Manual,1.7,88,300000
BMW,X5,2020,92297,Diesel,Manual,2.3,392,4494000
BMW,5 Series,2017,139817,CNG,Manual,1.5,98,2501000
BMW,5 Series,2012,120704,Electric,Automatic,3.0,429,4519000
Maruti,Baleno,2017,110960,Diesel,Automatic,1.4,349,300000
Tata,Nexon,2010,101512,Petrol,Automatic,1.8,283,300000
Hyundai,Venue,2019,146126,Petrol,Automatic,2.7,208,300000
Honda,Swift,2024,53188,Diesel,Automatic,3.4,412,1284000
Tata,Safari,2022,53773,Petrol,Automatic,2.8,418,880000
Ford,EcoSport,2014,118558,Petrol,Manual,1.3,275,300000
Maruti,Ertiga,2010,145008,Petrol,Automatic,3.4,206,300000
Honda,Civic,2013,97367,Petrol,Automatic,1.8,234,354000
Toyota,Fortuner,2014,24990,Electric,Manual,1.1,318,1220000
BMW,5 Series,2014,98789,Diesel,Manual,2.7,355,3390000
Tata,Nexon,2017,119459,Diesel,Manual,2.9,444,300000
Maruti,Brezza,2016,17008,CNG,Manual,2.4,275,466000
Ford,Endeavour,2023,38887,CNG,Automatic,2.6,426,777000
Maruti,Brezza,2013,149333,Electric,Automatic,1.6,259,300000
Honda,CR-V,2017,143107,Diesel,Manual,2.3,115,314000
Audi,A4,2022,75700,Petrol,Manual,1.7,101,5302000
Mahindra,Thar,2011,72461,Diesel,Automatic,2.6,233,426000
BMW,X5,2023,33057,Petrol,Manual,2.8,224,11643000
Tata,Safari,2024,104194,CNG,Automatic,1.9,398,487000
Mahindra,XUV300,2024,105825,Petrol,Automatic,2.1,149,588000
Tata,Nexon,2010,101005,Petrol,Automatic,4.0,426,300000
Audi,A4,2011,68260,Diesel,Automatic,2.2,436,3903000
Tata,Tiago,2021,108746,Diesel,Manual,2.9,288,300000
Tata,Safari,2013,66790,Electric,Automatic,2.3,185,596000
BMW,5 Series,2024,31302,Diesel,Manual,2.4,83,11302000
Audi,A6,2020,91673,Diesel,Manual,2.2,354,5138000
Mercedes,S-Class,2014,108679,Petrol,Automatic,2.8,308,4443000
Mahindra,Thar,2021,133108,Electric,Manual,3.5,437,492000
Tata,Harrier,2013,27373,Diesel,Automatic,2.0,254,564000
Ford,Figo,2012,147432,Diesel,Manual,1.5,205,300000
BMW,5 Series,2019,87001,Petrol,Manual,1.4,204,5513000
Maruti,Dzire,2016,146615,Petrol,Manual,1.4,383,300000
Hyundai,i20,2011,28946,Diesel,Automatic,3.9,431,537000
BMW,X5,2020,32102,Diesel,Automatic,3.4,430,11105000
Ford,EcoSport,2014,134233,Petrol,Automatic,3.6,104,300000
Toyota,Innova,2011,149461,Petrol,Automatic,3.4,332,300000
Maruti,Brezza,2017,125957,Petrol,Automatic,1.8,86,300000
Audi,A4,2020,60300,Diesel,Automatic,2.2,342,6903000
Ford,Endeavour,2011,86955,Diesel,Manual,1.7,425,300000
Tata,Nexon,2024,91257,CNG,Manual,3.9,250,442000
Mahindra,Thar,2018,74512,Diesel,Manual,3.5,209,445000
Ford,Endeavour,2011,117535,CNG,Automatic,2.3,338,300000
Honda,Accord,2015,26066,Petrol,Automatic,1.1,94,904000
Mercedes,GLC,2020,127771,CNG,Automatic,1.6,369,4223000
Audi,Q5,2020,112605,Diesel,Manual,2.2,338,4200000
BMW,3 Series,2024,73944,Diesel,Manual,2.2,361,6197000
Mercedes,E-Class,2015,116948,Petrol,Manual,1.6,448,3062000
Hyundai,Creta,2017,59029,Petrol,Manual,1.4,344,516000
Maruti,Baleno,2017,142940,Diesel,Automatic,2.9,198,300000
Ford,Figo,2012,135019,Diesel,Automatic,2.8,381,300000
Mercedes,E-Class,2012,56454,Diesel,Automatic,2.0,281,6304000
Mahindra,XUV700,2014,96545,Petrol,Automatic,3.4,386,413000
Honda,Swift,2023,106384,Petrol,Automatic,3.9,133,742000
Audi,A6,2016,71589,Electric,Manual,2.4,298,7153000
Maruti,Brezza,2015,119588,Diesel,Automatic,2.0,178,300000
BMW,3 Series,2014,55111,Diesel,Automatic,2.0,145,5464000
Mercedes,S-Class,2020,103339,Diesel,Manual,3.6,212,4994000
Honda,City,2014,132304,Petrol,Manual,3.9,151,300000
Mercedes,C-Class,2017,68900,CNG,Manual,3.4,87,4613000
Honda,City,2015,97409,Diesel,Automatic,1.7,140,500000
Mercedes,C-Class,2013,10037,Petrol,Manual,2.8,184,8200000
Hyundai,Creta,2024,127302,Petrol,Manual,1.8,293,392000
Mahindra,Scorpio,2010,53794,CNG,Automatic,3.5,230,396000
Tata,Harrier,2015,40284,Petrol,Manual,3.4,207,527000
Ford,EcoSport,2022,101740,Diesel,Automatic,3.6,422,602000
Honda,Accord,2013,57728,Diesel,Automatic,4.0,322,684000
Mahindra,Scorpio,2023,133001,Diesel,Manual,2.0,269,331000
Mercedes,E-Class,2010,112077,Petrol,Manual,2.4,395,1847000
Toyota,Camry,2023,68920,Diesel,Automatic,1.3,424,1095000
Maruti,Ertiga,2010,83537,Electric,Manual,1.2,93,300000
Tata,Safari,2022,113550,Diesel,Manual,2.9,311,365000
Hyundai,i20,2010,80246,Petrol,Manual,3.1,357,300000
Maruti,Dzire,2018,146692,Petrol,Manual,3.2,172,300000
Toyota,Corolla,2011,15397,CNG,Manual,3.8,323,502000
Mercedes,GLC,2023,120240,Diesel,Automatic,3.8,447,5927000
Hyundai,Venue,2013,50821,Electric,Manual,2.8,341,649000
Mercedes,E-Class,2012,110592,Petrol,Manual,4.0,313,2392000
Ford,Figo,2024,130026,Diesel,Manual,2.1,231,335000
Mercedes,S-Class,2021,26225,CNG,Manual,2.3,340,10036000
Ford,Figo,2019,110245,CNG,Manual,2.4,146,300000
Mahindra,Scorpio,2016,120030,CNG,Automatic,3.7,357,311000
Ford,Figo,2012,79201,Diesel,Manual,1.3,254,314000
Toyota,Fortuner,2021,124688,Petrol,Automatic,3.4,110,656000
Ford,EcoSport,2016,76770,CNG,Automatic,1.2,239,371000
BMW,X5,2021,109272,CNG,Automatic,1.7,136,4458000
Audi,Q3,2013,109329,Diesel,Automatic,1.4,297,3395000
Tata,Safari,2021,25624,Diesel,Manual,3.5,184,755000
Ford,Endeavour,2014,20108,Electric,Automatic,1.5,269,1336000
Mercedes,C-Class,2014,71934,Petrol,Automatic,2.5,341,5786000
Ford,EcoSport,2021,54864,Petrol,Automatic,1.8,297,931000
Toyota,Camry,2019,25784,Diesel,Manual,2.8,160,947000
Honda,CR-V,2010,98378,Petrol,Automatic,1.2,322,315000
Hyundai,Verna,2016,98075,Diesel,Manual,2.2,411,301000
Hyundai,Venue,2020,20273,Diesel,Automatic,2.1,136,1233000
BMW,X5,2017,114668,Petrol,Automatic,2.3,294,3900000
Ford,Endeavour,2011,132388,CNG,Automatic,1.8,319,300000
Ford,Figo,2023,37525,Petrol,Manual,2.5,348,787000
Tata,Harrier,2021,78363,Petrol,Manual,2.4,115,495000
Mercedes,GLC,2022,33729,Petrol,Manual,1.7,222,11535000
Hyundai,i20,2024,118122,Diesel,Automatic,3.3,197,518000
Mahindra,Thar,2010,71526,Diesel,Automatic,1.9,353,367000
Mercedes,GLC,2010,144266,Petrol,Manual,1.3,310,1693000
Honda,Swift,2013,44626,Petrol,Manual,1.2,332,612000
Hyundai,Venue,2013,141809,Petrol,Manual,4.0,419,300000
Audi,Q5,2014,119825,Petrol,Automatic,3.0,245,2785000
Hyundai,Creta,2017,17837,Petrol,Manual,2.1,218,786000
BMW,5 Series,2011,75206,Diesel,Automatic,2.0,413,4061000
BMW,5 Series,2024,46523,Petrol,Manual,2.8,134,9049000
BMW,X5,2022,122858,Petrol,Manual,2.7,324,4102000
Maruti,Dzire,2022,50118,Diesel,Automatic,2.9,341,589000
BMW,X5,2022,19752,Petrol,Manual,3.2,280,11462000
Maruti,Baleno,2015,13048,Diesel,Manual,3.3,117,454000
BMW,X5,2012,21957,Petrol,Automatic,1.4,264,7390000
Ford,Endeavour,2024,139692,Petrol,Manual,2.6,354,300000
Hyundai,i20,2018,113166,Diesel,Automatic,1.6,175,427000
Ford,Endeavour,2017,96706,Diesel,Manual,2.3,161,300000
Mercedes,GLC,2016,104583,Diesel,Manual,2.4,83,3668000
Mahindra,Scorpio,2017,39328,Diesel,Automatic,3.3,106,795000
Ford,Figo,2017,106853,Petrol,Automatic,2.9,325,427000
BMW,3 Series,2017,64715,Diesel,Automatic,3.8,306,6744000
Maruti,Swift,2015,39767,Petrol,Automatic,1.8,378,501000
Mahindra,XUV700,2018,87015,Petrol,Automatic,2.2,337,525000
Toyota,Swift,2024,146087,Petrol,Manual,3.6,239,371000
Audi,Q5,2014,13934,Diesel,Automatic,3.8,302,8924000
Maruti,Baleno,2012,95997,CNG,Manual,2.6,229,300000
Toyota,Swift,2019,139716,Diesel,Automatic,2.1,333,466000
Hyundai,Creta,2017,20349,CNG,Manual,1.7,242,715000
Audi,Q3,2022,36245,Diesel,Automatic,2.9,101,12260000
Hyundai,Creta,2021,49913,Diesel,Automatic,3.2,152,842000
Maruti,Baleno,2021,19586,Diesel,Manual,3.3,153,598000
Hyundai,Creta,2020,26433,Petrol,Manual,2.8,143,785000
Audi,A6,2024,75950,Petrol,Automatic,3.3,364,9007000
Mahindra,XUV300,2018,97592,Petrol,Manual,1.1,110,457000
Hyundai,Creta,2011,145824,Diesel,Manual,1.7,434,300000
Audi,A6,2018,86737,Diesel,Automatic,1.3,423,4784000
Toyota,Corolla,2010,62077,Petrol,Manual,3.3,414,332000
Toyota,Innova,2012,129414,Diesel,Automatic,3.0,221,335000
Ford,Figo,2017,31248,Petrol,Automatic,2.3,388,812000
Maruti,Brezza,2021,111427,CNG,Manual,2.1,150,300000
Hyundai,i20,2015,113733,Petrol,Manual,1.5,404,300000
Audi,A4,2017,41449,Petrol,Automatic,1.0,100,7972000
Toyota,Fortuner,2024,50205,Petrol,Automatic,2.6,444,1256000
BMW,X1,2014,129558,Petrol,Automatic,3.5,250,2831000
Maruti,Brezza,2019,42600,Petrol,Automatic,3.2,265,643000
Audi,Q3,2017,89900,Petrol,Automatic,2.8,183,5248000
Audi,Q3,2013,51936,Diesel,Automatic,1.5,286,5361000
Mercedes,S-Class,2019,35622,Petrol,Manual,3.6,251,8581000
Mercedes,E-Class,2013,48469,Diesel,Manual,3.8,197,5521000
Maruti,Brezza,2021,133714,Diesel,Automatic,2.4,153,300000
Hyundai,i20,2013,97087,Diesel,Automatic,1.5,238,300000
Toyota,Fortuner,2024,82795,Petrol,Manual,2.0,437,876000
Toyota,Corolla,2015,132428,Electric,Automatic,2.2,119,658000
Ford,EcoSport,2022,87332,Diesel,Automatic,3.1,152,631000
Toyota,Corolla,2021,71726,Diesel,Automatic,2.9,113,889000
Maruti,Baleno,2023,131657,Petrol,Manual,3.3,397,300000
Toyota,Corolla,2011,49222,Diesel,Automatic,2.3,323,610000
Hyundai,Verna,2013,28212,Petrol,Automatic,1.4,216,752000
BMW,X5,2017,52616,Diesel,Automatic,2.0,447,8893000
Mahindra,XUV300,2019,70616,Diesel,Automatic,2.2,226,710000
Mercedes,S-Class,2022,102661,Diesel,Automatic,1.7,123,6482000
Hyundai,Venue,2013,73576,CNG,Automatic,2.7,399,343000
Ford,Endeavour,2014,104633,Diesel,Automatic,3.1,181,300000
Tata,Tiago,2014,47921,Petrol,Automatic,1.3,307,432000
BMW,5 Series,2021,64512,Petrol,Automatic,3.9,377,8836000
Mercedes,C-Class,2024,120191,Electric,Manual,1.5,381,7096000
Audi,A6,2024,39692,CNG,Automatic,1.3,299,10662000
Mercedes,E-Class,2010,138788,Petrol,Manual,3.2,290,1623000
Mercedes,S-Class,2017,148621,Petrol,Automatic,3.8,392,3222000
Hyundai,Creta,2023,109341,Petrol,Manual,3.8,231,380000
Maruti,Ertiga,2019,13487,Diesel,Automatic,3.4,281,714000
Mahindra,Thar,2012,29928,Petrol,Manual,2.7,260,570000
BMW,X5,2018,16125,Diesel,Automatic,2.2,271,12164000
Mahindra,Thar,2020,106102,Diesel,Automatic,1.0,123,482000
Mahindra,Thar,2016,22873,Petrol,Automatic,1.9,216,815000
Toyota,Fortuner,2014,75470,Diesel,Manual,2.9,399,469000
Ford,EcoSport,2021,20686,Petrol,Automatic,1.5,207,1158000
Mahindra,Scorpio,2024,35063,Electric,Automatic,1.1,443,1912000
Audi,Q3,2013,82468,Petrol,Automatic,1.9,371,4358000
Tata,Harrier,2014,79902,Diesel,Automatic,3.7,320,330000
Honda,Swift,2022,144942,Electric,Manual,3.1,407,655000
Mahindra,XUV700,2019,93197,Diesel,Manual,1.0,210,394000
Mercedes,E-Class,2010,136358,Petrol,Manual,1.5,434,1859000
Ford,Figo,2018,17084,Petrol,Manual,2.4,147,794000
Maruti,Ertiga,2024,46668,Diesel,Manual,3.7,278,654000
Toyota,Camry,2023,145673,Petrol,Manual,2.7,348,418000
Maruti,Baleno,2017,111986,CNG,Manual,3.1,414,300000
Toyota,Civic,2016,28065,CNG,Manual,3.8,100,809000
Mahindra,XUV300,2023,67505,Petrol,Automatic,4.0,186,771000
Audi,A4,2010,77782,Electric,Automatic,2.6,329,5331000
Audi,Q5,2010,51559,Petrol,Manual,1.0,302,2933000
Mercedes,E-Class,2020,112633,Diesel,Manual,2.9,191,4168000
Ford,Endeavour,2012,13824,Petrol,Manual,2.2,366,470000
Mahindra,Scorpio,2011,76013,Diesel,Automatic,3.2,136,339000
Ford,Figo,2014,39858,Petrol,Manual,2.4,117,472000
Tata,Nexon,2017,58281,CNG,Manual,1.2,256,429000
Mercedes,E-Class,2024,143005,Diesel,Manual,1.2,251,4345000
Toyota,Camry,2013,52510,Diesel,Manual,1.6,192,499000
Toyota,Corolla,2024,119414,Diesel,Manual,3.0,93,616000
Mahindra,XUV700,2018,17048,Petrol,Automatic,1.1,241,1036000
Tata,Tiago,2015,137873,Diesel,Automatic,1.7,89,300000
Mahindra,Scorpio,2021,37410,Petrol,Automatic,1.8,230,1203000
BMW,X1,2019,143661,Petrol,Automatic,3.8,224,3735000
Honda,Swift,2024,30936,Diesel,Manual,2.0,145,1321000
Audi,A6,2022,59744,Petrol,Automatic,1.9,294,8576000
Honda,Swift,2024,109830,Petrol,Manual,1.6,343,547000
Hyundai,Venue,2011,122824,Petrol,Manual,3.1,378,300000
Honda,Civic,2024,129870,Diesel,Manual,2.6,203,449000
Mercedes,S-Class,2014,135900,Petrol,Manual,3.4,444,2734000
Ford,Endeavour,2012,142053,Petrol,Automatic,3.5,297,300000
Tata,Nexon,2017,127616,Petrol,Automatic,1.9,89,300000
Ford,Figo,2015,23423,Diesel,Automatic,2.6,300,886000
Maruti,Ertiga,2022,67467,Petrol,Manual,2.9,397,376000
Hyundai,Creta,2018,86022,Petrol,Automatic,3.1,121,513000
Tata,Harrier,2022,58355,Petrol,Automatic,1.7,178,694000
Mercedes,GLC,2024,22588,Petrol,Automatic,3.6,201,18689000
Tata,Harrier,2015,140145,Diesel,Manual,1.9,87,300000
Ford,Endeavour,2022,144162,Petrol,Manual,2.1,237,300000
BMW,5 Series,2010,79278,Petrol,Automatic,1.7,353,3736000
Honda,Accord,2019,149108,Petrol,Automatic,1.1,207,384000
Mercedes,E-Class,2017,29631,Petrol,Automatic,1.7,440,11090000
Ford,Figo,2024,67320,CNG,Automatic,2.9,384,618000
Honda,City,2019,138869,Petrol,Manual,3.6,399,300000
Honda,Civic,2021,103676,Diesel,Automatic,3.3,311,561000
Mahindra,XUV300,2024,101150,Diesel,Automatic,2.4,177,691000
Audi,A6,2021,136560,Electric,Automatic,3.4,176,5684000
Mercedes,C-Class,2011,135176,Petrol,Automatic,3.6,254,2178000
BMW,X1,2020,79690,CNG,Automatic,2.0,297,5577000
Tata,Harrier,2015,99831,CNG,Manual,2.6,189,300000
Ford,Figo,2015,46253,Diesel,Manual,3.2,212,561000
Mercedes,E-Class,2017,18951,Diesel,Automatic,2.4,123,12930000
Audi,Q3,2022,130014,Petrol,Automatic,2.6,311,5120000
Ford,Endeavour,2012,23181,Petrol,Automatic,3.0,96,563000
Maruti,Swift,2011,126315,Diesel,Automatic,4.0,232,300000
Ford,EcoSport,2022,91560,CNG,Automatic,1.6,317,535000
Hyundai,Creta,2015,132688,Electric,Automatic,3.0,325,445000
Tata,Tiago,2023,25076,Diesel,Automatic,3.6,339,1030000
Mercedes,E-Class,2017,77092,CNG,Automatic,1.7,440,5091000
Maruti,Baleno,2023,126801,Diesel,Automatic,2.0,123,300000
Maruti,Brezza,2020,78908,Petrol,Manual,2.5,177,390000
Tata,Harrier,2021,15443,Petrol,Manual,1.4,89,900000
Audi,Q5,2012,91785,CNG,Manual,2.0,397,2620000
Maruti,Swift,2021,100153,Electric,Manual,3.6,186,512000
Mercedes,S-Class,2011,149769,Petrol,Automatic,1.2,336,2110000
Mahindra,XUV700,2013,148148,Petrol,Automatic,3.7,135,300000
Honda,Civic,2024,63096,Petrol,Manual,2.8,235,771000
Mahindra,XUV300,2018,21093,Petrol,Automatic,3.4,342,1075000
Maruti,Brezza,2021,139849,Diesel,Automatic,1.9,223,300000
Ford,Endeavour,2011,120949,Diesel,Manual,1.4,417,300000
Honda,Civic,2013,102449,CNG,Manual,1.1,373,300000
Audi,A4,2018,125603,Petrol,Automatic,1.7,330,3274000
Mercedes,C-Class,2017,16846,Diesel,Automatic,2.7,370,11886000
Ford,EcoSport,2012,98890,Electric,Automatic,2.6,368,409000
Toyota,Swift,2021,135491,Petrol,Automatic,1.9,179,531000
Audi,Q3,2017,147967,CNG,Manual,2.7,261,1725000
Ford,EcoSport,2024,10527,Petrol,Automatic,3.1,236,1292000
Mercedes,GLC,2024,101937,Petrol,Manual,2.0,98,6010000
Ford,EcoSport,2019,128636,Diesel,Automatic,2.7,236,339000
Audi,Q3,2024,19734,Petrol,Automatic,3.1,266,14897000
Mahindra,XUV700,2018,93452,Diesel,Automatic,4.0,216,463000
Toyota,Corolla,2021,114533,Diesel,Manual,3.7,88,567000
Honda,Accord,2010,140431,Petrol,Automatic,1.9,129,300000
Ford,EcoSport,2024,56235,Petrol,Automatic,2.7,266,927000
Toyota,Swift,2024,11316,Petrol,Automatic,3.1,304,2010000
Mercedes,S-Class,2017,124430,CNG,Automatic,2.5,237,3434000
Maruti,Ertiga,2018,21584,Petrol,Manual,1.6,225,613000
Mahindra,Scorpio,2014,61500,Petrol,Automatic,3.9,244,607000
Tata,Safari,2018,84300,Diesel,Manual,1.6,249,331000
Maruti,Brezza,2024,38317,Petrol,Automatic,3.4,348,820000
Audi,A6,2015,81347,Petrol,Automatic,1.4,186,4229000
Honda,Accord,2015,141114,Petrol,Automatic,2.0,386,300000
Audi,Q3,2022,134576,Petrol,Manual,3.9,327,3188000
BMW,5 Series,2017,85723,Petrol,Automatic,3.4,313,5192000
Toyota,Fortuner,2020,25376,Petrol,Automatic,1.6,370,1693000
Mahindra,XUV300,2015,109473,Petrol,Manual,1.7,168,300000
Toyota,Swift,2020,144384,Petrol,Manual,2.9,401,318000
Honda,Swift,2013,118173,Electric,Automatic,3.6,447,615000
Tata,Harrier,2024,35933,Petrol,Manual,2.6,255,684000
Hyundai,Creta,2018,129070,Petrol,Manual,2.5,316,318000
Maruti,Swift,2013,35236,Diesel,Manual,2.5,445,305000
Audi,Q5,2023,135608,Electric,Manual,2.9,447,4985000
Hyundai,Venue,2018,119570,Petrol,Automatic,1.8,111,330000
Audi,Q5,2014,55113,Petrol,Manual,3.5,446,4169000
Audi,Q3,2019,105352,Petrol,Manual,3.6,368,3661000
Honda,Swift,2020,115234,Petrol,Manual,1.9,199,407000
Ford,EcoSport,2022,149066,Diesel,Automatic,3.3,222,336000
Mercedes,E-Class,2024,131907,Diesel,Manual,3.0,293,4312000
